ECO.SITE,STATE,PHASE,PHASE.NAME,FUNCTIONAL,SYMBOL,LOWER,UPPER
R036XY114CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,SHRUB,ARTRW8,0,15
R036XY114CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,SHRUB,CEMO2,1,15
R036XY114CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,SHRUB,CHVIV4,1,15
R036XY114CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,SHRUB,OPPO,1,15
R036XY114CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,SHRUB,AMUT,1,15
R036XY114CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,SHRUB,QUGA,1,15
R036XY114CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,SHRUB,RICE,0,5
R036XY114CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,SHRUB,SYOR2,0,5
R036XY114CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,SHRUB,YUGL,0,5
R036XY114CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,SHRUB,ARFR4,0,5
R036XY114CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,SHRUB,PERA4,0,5
R036XY114CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,SHRUB,PUTR2,0,5
R036XY114CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,SHRUB,ARTRV,0,5
R036XY114CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,TREE,PIED,60,350
R036XY114CO,REFERENCE,1.2,MATURE PINYON-JUNIPER WOODLAND,TREE,JUOS,20,200
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,PASM,90,180
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,ACHY,90,135
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,POSE,90,135
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,PSSPS,90,135
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,SPCR,45,90
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,ELEL5,45,90
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,POFE,45,90
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,KOMA,45,90
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,LESA4,10,45
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,BOGR2,10,45
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,CAGE2,10,45
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,HECOC8,5,35
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,ARLU,10,25
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,BASA3,10,25
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,CRFE3,10,25
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,ERDE6,10,25
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,ERST4,10,25
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,ERUM,10,25
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,HEVI4,10,25
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,IPAGA3,10,25
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,OXYTR,10,25
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,PECA4,10,25
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,PEPU7,10,25
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,PEST2,10,25
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,PHHO,10,25
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,PHLO2,10,25
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,SPCO,10,25
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,STAC,10,25
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,ARTRW8,40,100
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,CEMO2,5,50
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,CHVIV4,5,50
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,OPPO,5,50
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,AMUT,5,50
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,QUGA,5,50
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,ARNO4,5,50
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,ARTRV,5,30
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,RICE,5,30
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,SYOR2,5,30
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,YUGL,5,30
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,ARFR4,5,30
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,PERA4,5,30
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,PUTR2,5,30
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,TREE,PIED,10,150
R036XY114CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,TREE,JUOS,5,100
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,GRASS,POFE,400,600
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,GRASS,HECO26,10,100
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,GRASS,ACHY,10,100
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,GRASS,ELEL5,5,50
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,GRASS,PG,0,50
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,GRASS,KOMA,0,20
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,GRASS,PASM,150,450
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,GRASS,BOGR2,0,15
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,GRASS,PLJA,0,15
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,FORB,LUPIN,5,35
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,FORB,ERIGE2,5,35
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,FORB,ERRA3,5,25
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,FORB,ASTRA,5,25
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,FORB,PENST,5,25
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,FORB,PF,5,25
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,FORB,ALLIU,0,15
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,FORB,ASTER,0,15
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,FORB,COUM,0,15
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,FORB,HYMEN7,0,15
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,FORB,PEPU7,0,15
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,FORB,SENEC,0,15
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,FORB,PHHO,0,10
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,FORB,ERIOG,0,10
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,SHRUB,ARTRW8,125,275
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,SHRUB,CHVI8,10,50
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,SHRUB,GUSA2,5,35
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,SHRUB,PERA4,0,10
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,SHRUB,TECA2,0,10
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,SHRUB,ERPAP10,0,10
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,SHRUB,CEMO2,0,25
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,SHRUB,PUTR2,0,25
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,SHRUB,QUGA,0,15
R036XY284CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,SHRUB,OPPO,0,10
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,PASM,80,160
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,ACHY,40,80
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,PLJA,30,60
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,POSE,10,30
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,ELEL5,15,30
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,HECO26,10,30
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,KOMA,10,30
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,LESAS,0,15
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,BOGR2,0,15
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,POFE,0,15
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,SPCO,5,15
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,STAC,5,10
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,ARLU,5,10
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,COWR2,0,10
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,CRYPT,0,10
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,ERIGE2,0,10
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,ERIOG,5,10
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,OECA10,0,10
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,PENST,5,10
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,PHLO2,5,10
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,ARNO4,40,80
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,ARTRW8,40,80
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,QUGA,0,50
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,GUSA2,0,30
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,CHVI8,15,30
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,AMUT,15,30
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,ARFR4,15,30
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,CEMO2,10,25
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,PUTR2,5,20
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,OPPO,0,15
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,EPVI,0,5
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,TREE,JUOS,50,100
R036XY287CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,TREE,PIED,50,100
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,GRASS,PASM,300,500
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,GRASS,POFE,200,350
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,GRASS,ACHY,50,150
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,GRASS,PLJA,0,75
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,GRASS,ELEL5,0,75
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,GRASS,HENE5,0,50
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,GRASS,HOJU,0,51
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,GRASS,JUTE,0,52
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,GRASS,KOMA,0,53
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,GRASS,BOGR2,0,54
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,GRASS,SPAI,0,55
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,FORB,SPCO,10,50
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,FORB,PF,0,40
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,FORB,ARDR4,0,40
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,FORB,ARLU,0,40
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,FORB,CAAND,0,40
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,FORB,CHFE3,0,40
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,FORB,ERIN4,0,40
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,FORB,HEVI4,0,40
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,FORB,IPAG,0,40
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,FORB,PANEM,10,30
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,SHRUB,ARTRT,125,300
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,SHRUB,ATCA2,50,150
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,SHRUB,ERNAN5,0,100
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,SHRUB,GUSA2,0,100
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,SHRUB,KRLA2,0,100
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,SHRUB,QUGA,0,100
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,SHRUB,SAAM2,0,100
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,SHRUB,SAVE4,0,25
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,SHRUB,RHTR,0,25
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,SHRUB,ROWO,0,25
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,SHRUB,OPPO,0,25
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,SHRUB,PERA4,0,25
R035XY413CO,REFERENCE,1.1,BASIN BIG SAGEBRUSH-GRASS,SHRUB,CHVI8,0,25
R036XY110CO,REFERENCE,1.1,PINYON JUNIPER WOODLAND,GRASS,LESAS,60,120
R036XY110CO,REFERENCE,1.1,PINYON JUNIPER WOODLAND,GRASS,PLJA,0,40
R036XY110CO,REFERENCE,1.1,PINYON JUNIPER WOODLAND,GRASS,ACHY,15,40
R036XY110CO,REFERENCE,1.1,PINYON JUNIPER WOODLAND,GRASS,POSE,0,20
R036XY110CO,REFERENCE,1.1,PINYON JUNIPER WOODLAND,GRASS,PASM,5,20
R036XY110CO,REFERENCE,1.1,PINYON JUNIPER WOODLAND,FORB,CRFE3,0,5
R036XY110CO,REFERENCE,1.1,PINYON JUNIPER WOODLAND,FORB,PECR5,0,5
R036XY110CO,REFERENCE,1.1,PINYON JUNIPER WOODLAND,FORB,SEFLF,0,5
R036XY110CO,REFERENCE,1.1,PINYON JUNIPER WOODLAND,FORB,STAC,0,5
R036XY110CO,REFERENCE,1.1,PINYON JUNIPER WOODLAND,SHRUB,ARTRW8,15,40
R036XY110CO,REFERENCE,1.1,PINYON JUNIPER WOODLAND,SHRUB,CEMO2,0,15
R036XY110CO,REFERENCE,1.1,PINYON JUNIPER WOODLAND,SHRUB,ARNO4,5,15
R036XY110CO,REFERENCE,1.1,PINYON JUNIPER WOODLAND,SHRUB,AMUT,0,10
R036XY110CO,REFERENCE,1.1,PINYON JUNIPER WOODLAND,SHRUB,EPVI,0,5
R036XY110CO,REFERENCE,1.1,PINYON JUNIPER WOODLAND,SHRUB,GUSA2,0,5
R036XY110CO,REFERENCE,1.1,PINYON JUNIPER WOODLAND,SHRUB,OPPO,0,5
R036XY110CO,REFERENCE,1.1,PINYON JUNIPER WOODLAND,TREE,JUOS,110,220
R036XY110CO,REFERENCE,1.1,PINYON JUNIPER WOODLAND,TREE,PIED,15,60
R036XY110CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,LESAS,100,160
R036XY110CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,PLJA,0,40
R036XY110CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,ACHY,20,40
R036XY110CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,POSE,0,20
R036XY110CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,PASM,5,20
R036XY110CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,CRFE3,0,5
R036XY110CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,PECR5,0,5
R036XY110CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,SEFLF,0,5
R036XY110CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,ARTRW8,40,80
R036XY110CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,ARNO4,20,40
R036XY110CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,AMUT,5,20
R036XY110CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,CEMO2,0,5
R036XY110CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,EPVI,0,5
R036XY110CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,GUSA2,0,5
R036XY110CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,TREE,JUOS,5,60
R036XY110CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,TREE,PIED,0,20
R036XY111CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,GRASS,LESAS,60,120
R036XY111CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,GRASS,PLJA,0,40
R036XY111CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,GRASS,ACHY,15,40
R036XY111CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,GRASS,POSE,0,20
R036XY111CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,GRASS,PASM,5,20
R036XY111CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,FORB,CRFE3,0,5
R036XY111CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,FORB,PECR5,0,5
R036XY111CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,FORB,SEFLF,0,5
R036XY111CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,FORB,STAC,0,5
R036XY111CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,SHRUB,ARTRW8,15,40
R036XY111CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,SHRUB,CEMO2,0,15
R036XY111CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,SHRUB,ARNO4,5,15
R036XY111CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,SHRUB,AMUT,0,10
R036XY111CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,SHRUB,EPVI,0,5
R036XY111CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,SHRUB,GUSA2,0,5
R036XY111CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,SHRUB,OPPO,0,5
R036XY111CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,TREE,JUOS,110,220
R036XY111CO,REFERENCE,1.1,PINYON-JUNIPER WOODLAND,TREE,PIED,15,60
R036XY111CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,LESAS,100,160
R036XY111CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,PLJA,0,40
R036XY111CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,ACHY,20,40
R036XY111CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,POSE,0,20
R036XY111CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,GRASS,PASM,5,20
R036XY111CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,CRFE3,0,5
R036XY111CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,PECR5,0,5
R036XY111CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,FORB,SEFLF,0,5
R036XY111CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,ARTRW8,40,80
R036XY111CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,ARNO4,20,40
R036XY111CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,AMUT,5,20
R036XY111CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,CEMO2,0,5
R036XY111CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,EPVI,0,5
R036XY111CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,SHRUB,GUSA2,0,5
R036XY111CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,TREE,JUOS,5,60
R036XY111CO,REFERENCE,1.3,PERENNIAL SHRUBLAND WITH SCATTERED PJ,TREE,PIED,0,20
R036XY328CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,GRASS,POSE,25,100
R036XY328CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,GRASS,PLJA,50,100
R036XY328CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,GRASS,PG,25,100
R036XY328CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,GRASS,ELEL5,50,100
R036XY328CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,GRASS,LESA4,50,100
R036XY328CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,GRASS,PASM,50,100
R036XY328CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,GRASS,ACHY,25,75
R036XY328CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,GRASS,POFE,25,75
R036XY328CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,FORB,ALAC4,0,15
R036XY328CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,FORB,CANU3,0,15
R036XY328CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,FORB,ERPU2,0,15
R036XY328CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,FORB,LODI,0,15
R036XY328CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,FORB,TRGY,0,15
R036XY328CO,REFERENCE,1.1,PERENNIAL SHRUBLAND/GRASSLAND,FORB,ZIPA2,0,15
